pairkey,band,method,ok,ssim_edges,out_path,extra,flag_low_ssim
IMG_210204_095119_0003_,NIR,ORB_RANSAC,1,0.1876478059865433,artifacts\aligned\NIR\IMG_210204_095119_0003__NIR.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[3.0912587642669678, -2.3374664783477783, 741.9478149414062], [0.5047848224639893, -0.37358757853507996, 116.33746337890625], [0.004004098474979401, -0.0030696142930537462, 1.0]]}",1
IMG_210204_095119_0003_,GRE,ORB_RANSAC,1,0.5430677716695786,artifacts\aligned\GRE\IMG_210204_095119_0003__GRE.tif,"{""inliers"": 365, ""matches"": 500, ""homography"": [[1.003432273864746, 0.0007030421402305365, 14.630449295043945], [0.0004914636956527829, 1.001318335533142, -18.490739822387695], [2.9572524908871856e-06, 1.8622848756422172e-06, 1.0]]}",1
IMG_210204_095121_0004_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095121_0004__RED.tif,{},0
IMG_210204_095121_0004_,REG,ORB_RANSAC,1,0.23481243538452962,artifacts\aligned\REG\IMG_210204_095121_0004__REG.tif,"{""inliers"": 20, ""matches"": 500, ""homography"": [[0.852168083190918, -0.03225241228938103, 42.825775146484375], [-0.011026401072740555, 0.8829053044319153, -14.541635513305664], [-9.841706196311861e-05, -7.55923829274252e-05, 1.0]]}",1
IMG_210204_095121_0004_,NIR,ORB_RANSAC,1,0.17946502994171992,artifacts\aligned\NIR\IMG_210204_095121_0004__NIR.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-0.7733542919158936, -0.4425191283226013, 731.0139770507812], [-0.7231833338737488, -0.41286590695381165, 682.6272583007812], [-0.0010613654740154743, -0.0006030733929947019, 1.0]]}",1
IMG_210204_095121_0004_,GRE,ORB_RANSAC,1,0.5349752281333062,artifacts\aligned\GRE\IMG_210204_095121_0004__GRE.tif,"{""inliers"": 433, ""matches"": 500, ""homography"": [[1.0016427040100098, -0.002061538863927126, 15.167858123779297], [0.0006081501487642527, 0.9967054128646851, -17.695831298828125], [2.0975496681785444e-06, -3.831732556136558e-06, 1.0]]}",1
IMG_210204_095123_0005_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095123_0005__RED.tif,{},0
IMG_210204_095123_0005_,REG,ORB_RANSAC,1,0.27870774006813137,artifacts\aligned\REG\IMG_210204_095123_0005__REG.tif,"{""inliers"": 112, ""matches"": 500, ""homography"": [[0.9568026661872864, 0.002337666694074869, 6.758560657501221], [-0.015085799619555473, 0.9775587916374207, -23.264602661132812], [-5.027100269217044e-05, 5.284465260047e-06, 1.0]]}",1
IMG_210204_095123_0005_,NIR,ORB_RANSAC,1,0.26199958697955766,artifacts\aligned\NIR\IMG_210204_095123_0005__NIR.tif,"{""inliers"": 31, ""matches"": 500, ""homography"": [[0.7533379793167114, 0.020875366404652596, 40.08022689819336], [-0.043739043176174164, 0.889400839805603, -1.4565852880477905], [-0.0002900092222262174, 4.792935214936733e-05, 1.0]]}",1
IMG_210204_095123_0005_,GRE,ORB_RANSAC,1,0.588933968850951,artifacts\aligned\GRE\IMG_210204_095123_0005__GRE.tif,"{""inliers"": 425, ""matches"": 500, ""homography"": [[1.0002776384353638, -0.0008324926602654159, 15.677313804626465], [0.0006647510454058647, 0.9996622204780579, -18.59280014038086], [6.471785241046746e-07, -6.944749202375533e-07, 1.0]]}",1
IMG_210204_095125_0006_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095125_0006__RED.tif,{},0
IMG_210204_095125_0006_,REG,ORB_RANSAC,1,0.2877411462079261,artifacts\aligned\REG\IMG_210204_095125_0006__REG.tif,"{""inliers"": 140, ""matches"": 500, ""homography"": [[1.0251014232635498, 0.011422963812947273, -9.586423873901367], [0.010271306149661541, 1.0377269983291626, -44.376155853271484], [1.3386259524850175e-05, 3.148058385704644e-05, 1.0]]}",1
IMG_210204_095125_0006_,NIR,ORB_RANSAC,1,0.27804054032098363,artifacts\aligned\NIR\IMG_210204_095125_0006__NIR.tif,"{""inliers"": 87, ""matches"": 500, ""homography"": [[1.0071414709091187, 0.014693877659738064, -16.385007858276367], [-0.003606240963563323, 1.0366935729980469, -33.47024154663086], [-2.1416037270682864e-05, 5.0298229325562716e-05, 1.0]]}",1
IMG_210204_095125_0006_,GRE,ORB_RANSAC,1,0.5218439604296435,artifacts\aligned\GRE\IMG_210204_095125_0006__GRE.tif,"{""inliers"": 447, ""matches"": 500, ""homography"": [[1.0021926164627075, 0.0017794107552617788, 14.431647300720215], [-0.001213420764543116, 1.006381869316101, -19.913631439208984], [-2.044604798356886e-06, 6.388578640326159e-06, 1.0]]}",1
IMG_210204_095127_0007_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095127_0007__RED.tif,{},0
IMG_210204_095127_0007_,REG,ORB_RANSAC,1,0.26329772842706456,artifacts\aligned\REG\IMG_210204_095127_0007__REG.tif,"{""inliers"": 135, ""matches"": 500, ""homography"": [[1.0318009853363037, 0.004697180353105068, -11.219137191772461], [0.01126638799905777, 1.0229722261428833, -40.7733268737793], [2.9234683097456582e-05, 9.054957445187028e-06, 1.0]]}",1
IMG_210204_095127_0007_,NIR,ORB_RANSAC,1,0.2420325902703835,artifacts\aligned\NIR\IMG_210204_095127_0007__NIR.tif,"{""inliers"": 112, ""matches"": 500, ""homography"": [[1.0221973657608032, 0.008309544995427132, -18.413400650024414], [0.010247662663459778, 1.0305051803588867, -34.94121551513672], [2.2339239876600914e-05, 2.123614467564039e-05, 1.0]]}",1
IMG_210204_095127_0007_,GRE,ORB_RANSAC,1,0.4958863923984955,artifacts\aligned\GRE\IMG_210204_095127_0007__GRE.tif,"{""inliers"": 400, ""matches"": 500, ""homography"": [[1.0023163557052612, 0.0020093126222491264, 14.284058570861816], [-0.00287162815220654, 1.0096547603607178, -21.24716567993164], [-4.014154455944663e-06, 7.76224351284327e-06, 1.0]]}",1
IMG_210204_095129_0008_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095129_0008__RED.tif,{},0
IMG_210204_095129_0008_,REG,ORB_RANSAC,1,0.24593698136401246,artifacts\aligned\REG\IMG_210204_095129_0008__REG.tif,"{""inliers"": 62, ""matches"": 500, ""homography"": [[1.1740343570709229, 0.033650483936071396, -58.76666259765625], [0.06910653412342072, 1.1373186111450195, -91.2179183959961], [0.00012934376718476415, 6.235890759853646e-05, 1.0]]}",1
IMG_210204_095129_0008_,NIR,ORB_RANSAC,1,0.22814195511612526,artifacts\aligned\NIR\IMG_210204_095129_0008__NIR.tif,"{""inliers"": 39, ""matches"": 500, ""homography"": [[-0.10400473326444626, -0.1779370754957199, 284.86529541015625], [-0.8041567802429199, -0.19687120616436005, 685.3883666992188], [-0.0008977768593467772, -0.0004738854186143726, 1.0]]}",1
IMG_210204_095129_0008_,GRE,ORB_RANSAC,1,0.5452759229528429,artifacts\aligned\GRE\IMG_210204_095129_0008__GRE.tif,"{""inliers"": 368, ""matches"": 500, ""homography"": [[0.9971084594726562, -0.002191313076764345, 16.643526077270508], [-0.001188692287541926, 0.9961508512496948, -17.441431045532227], [-1.0870110145333456e-06, -3.468607019385672e-06, 1.0]]}",1
IMG_210204_095131_0009_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095131_0009__RED.tif,{},0
IMG_210204_095131_0009_,REG,ORB_RANSAC,1,0.16971728986770884,artifacts\aligned\REG\IMG_210204_095131_0009__REG.tif,"{""inliers"": 19, ""matches"": 500, ""homography"": [[1.2286099195480347, -0.1959501951932907, -23.61028289794922], [0.1528492122888565, 0.8761555552482605, -49.095367431640625], [0.0003251345478929579, -0.00032981415279209614, 1.0]]}",1
IMG_210204_095131_0009_,NIR,ORB_RANSAC,1,0.1492853053492728,artifacts\aligned\NIR\IMG_210204_095131_0009__NIR.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-1.6031057834625244, -0.11088031530380249, 607.8336181640625], [-1.9499003887176514, -0.13610011339187622, 740.237548828125], [-0.0026334470603615046, -0.00018434783851262182, 1.0]]}",1
IMG_210204_095131_0009_,GRE,ORB_RANSAC,1,0.38163214386674743,artifacts\aligned\GRE\IMG_210204_095131_0009__GRE.tif,"{""inliers"": 347, ""matches"": 500, ""homography"": [[0.9980735182762146, -0.0029565796721726656, 15.946383476257324], [0.0017538218526169658, 0.9925440549850464, -17.692968368530273], [7.15181613486493e-07, -7.258802725118585e-06, 1.0]]}",1
IMG_210204_095132_0010_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095132_0010__RED.tif,{},0
IMG_210204_095132_0010_,REG,ORB_RANSAC,1,0.1428291780068195,artifacts\aligned\REG\IMG_210204_095132_0010__REG.tif,"{""inliers"": 25, ""matches"": 500, ""homography"": [[1.3631455898284912, -0.05151447281241417, -104.8194808959961], [0.1801348328590393, 1.1115514039993286, -126.85853576660156], [0.00031854372355155647, -8.07917895144783e-05, 1.0]]}",1
IMG_210204_095132_0010_,NIR,ORB_RANSAC,1,0.15376059043246168,artifacts\aligned\NIR\IMG_210204_095132_0010__NIR.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-2.081850051879883, 1.4849886894226074, 577.1107177734375], [-1.6280313730239868, 1.158965826034546, 451.8364562988281], [-0.0036078919656574726, 0.0025729918852448463, 1.0]]}",1
IMG_210204_095132_0010_,GRE,ORB_RANSAC,1,0.4016320408240744,artifacts\aligned\GRE\IMG_210204_095132_0010__GRE.tif,"{""inliers"": 441, ""matches"": 500, ""homography"": [[0.9957329034805298, 0.00012371432967483997, 15.82502269744873], [-0.0037296235095709562, 0.998331606388092, -17.182008743286133], [-5.606836566585116e-06, 3.415588878397102e-07, 1.0]]}",1
IMG_210204_095134_0011_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095134_0011__RED.tif,{},0
IMG_210204_095134_0011_,REG,ORB_RANSAC,1,0.14044524165674815,artifacts\aligned\REG\IMG_210204_095134_0011__REG.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-0.062099337577819824, -0.4952050447463989, 187.42227172851562], [-0.12021632492542267, -0.9361174702644348, 356.7510681152344], [-0.0003353954234626144, -0.0026284893974661827, 1.0]]}",1
IMG_210204_095134_0011_,NIR,ORB_RANSAC,1,0.15371811958116427,artifacts\aligned\NIR\IMG_210204_095134_0011__NIR.tif,"{""inliers"": 7, ""matches"": 500, ""homography"": [[-4.103322982788086, 0.6425421833992004, 766.6596069335938], [-3.1189372539520264, 0.24900735914707184, 733.0204467773438], [-0.005624388810247183, 0.0009093887056224048, 1.0]]}",1
IMG_210204_095134_0011_,GRE,ORB_RANSAC,1,0.39259353538157993,artifacts\aligned\GRE\IMG_210204_095134_0011__GRE.tif,"{""inliers"": 338, ""matches"": 500, ""homography"": [[0.9961731433868408, -0.001546971034258604, 15.88162899017334], [-0.0014363343361765146, 0.9950113296508789, -17.154130935668945], [-2.217508153989911e-06, -3.935802396881627e-06, 1.0]]}",1
IMG_210204_095136_0012_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095136_0012__RED.tif,{},0
IMG_210204_095136_0012_,REG,ORB_RANSAC,1,0.17628631448006904,artifacts\aligned\REG\IMG_210204_095136_0012__REG.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-0.13034556806087494, -0.2600708305835724, 158.55003356933594], [-0.41218695044517517, -0.8163094520568848, 501.107177734375], [-0.0008220148738473654, -0.0016295778332278132, 1.0]]}",1
IMG_210204_095136_0012_,NIR,ORB_RANSAC,1,0.22732692773148758,artifacts\aligned\NIR\IMG_210204_095136_0012__NIR.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-0.5647101402282715, 0.05409117415547371, 159.2255401611328], [-1.7800201177597046, 0.1784391552209854, 504.3241882324219], [-0.003551468951627612, 0.0003653444582596421, 1.0]]}",1
IMG_210204_095136_0012_,GRE,ORB_RANSAC,1,0.4252627770463156,artifacts\aligned\GRE\IMG_210204_095136_0012__GRE.tif,"{""inliers"": 248, ""matches"": 500, ""homography"": [[0.9955719113349915, -0.00019039360631722957, 15.799201011657715], [-0.0019464574288576841, 0.9960606098175049, -16.948598861694336], [-1.8873698763854918e-06, -2.8990050395805156e-06, 1.0]]}",1
IMG_210204_095138_0013_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095138_0013__RED.tif,{},0
IMG_210204_095138_0013_,REG,ORB_RANSAC,1,0.20048545507821453,artifacts\aligned\REG\IMG_210204_095138_0013__REG.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-1.0158571004867554, 0.21643583476543427, 348.15667724609375], [-1.7530611753463745, 0.3723684549331665, 600.6162719726562], [-0.0029175567906349897, 0.0006176281021907926, 1.0]]}",1
IMG_210204_095138_0013_,NIR,ORB_RANSAC,1,0.19146993127184633,artifacts\aligned\NIR\IMG_210204_095138_0013__NIR.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-0.2520858347415924, -0.11262179166078568, 186.40652465820312], [-0.9030478596687317, -0.40601062774658203, 669.493408203125], [-0.0013496939791366458, -0.0006057329010218382, 1.0]]}",1
IMG_210204_095138_0013_,GRE,ORB_RANSAC,1,0.37234028693155674,artifacts\aligned\GRE\IMG_210204_095138_0013__GRE.tif,"{""inliers"": 260, ""matches"": 500, ""homography"": [[0.9965352416038513, 0.00031199512886814773, 15.45630931854248], [-0.0029567896854132414, 0.9969753623008728, -16.87981414794922], [-2.9492894100258127e-06, -1.2845217725043767e-06, 1.0]]}",1
IMG_210204_095140_0014_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095140_0014__RED.tif,{},0
IMG_210204_095140_0014_,REG,ORB_RANSAC,1,0.1749053231123116,artifacts\aligned\REG\IMG_210204_095140_0014__REG.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-0.31203365325927734, -0.09641385823488235, 193.14076232910156], [-1.3719927072525024, -0.42253074049949646, 848.0296630859375], [-0.0016176000935956836, -0.0004983763210475445, 1.0]]}",1
IMG_210204_095140_0014_,NIR,ORB_RANSAC,1,0.2089644039388482,artifacts\aligned\NIR\IMG_210204_095140_0014__NIR.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-0.2600109279155731, -0.3002582788467407, 187.34173583984375], [-1.1757365465164185, -1.3670217990875244, 849.7442626953125], [-0.001384175498969853, -0.0016089215641841292, 1.0]]}",1
IMG_210204_095140_0014_,GRE,ORB_RANSAC,1,0.2826821850097235,artifacts\aligned\GRE\IMG_210204_095140_0014__GRE.tif,"{""inliers"": 225, ""matches"": 500, ""homography"": [[0.9961698055267334, -0.002545302966609597, 16.582426071166992], [0.0022447986993938684, 0.9864300489425659, -13.441483497619629], [1.1042254300264176e-05, -1.0577084140095394e-05, 1.0]]}",1
IMG_210204_095142_0015_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095142_0015__RED.tif,{},0
IMG_210204_095142_0015_,REG,ORB_RANSAC,1,0.14186770515049832,artifacts\aligned\REG\IMG_210204_095142_0015__REG.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-0.7990216612815857, -0.2523212432861328, 525.0530395507812], [-0.8787140250205994, -0.2764608860015869, 577.0521240234375], [-0.0015220381319522858, -0.0004801391332875937, 1.0]]}",1
IMG_210204_095142_0015_,NIR,ORB_RANSAC,1,0.14378049212255817,artifacts\aligned\NIR\IMG_210204_095142_0015__NIR.tif,"{""inliers"": 7, ""matches"": 500, ""homography"": [[0.06010454148054123, -0.987486720085144, 664.0123901367188], [0.0628482922911644, -1.079069972038269, 726.6812133789062], [9.974501881515607e-05, -0.001493854564614594, 1.0]]}",1
IMG_210204_095142_0015_,GRE,ORB_RANSAC,1,0.33117835205950086,artifacts\aligned\GRE\IMG_210204_095142_0015__GRE.tif,"{""inliers"": 289, ""matches"": 500, ""homography"": [[0.988205075263977, -0.0015699171926826239, 16.945764541625977], [-0.01197876688092947, 0.9895288348197937, -14.338337898254395], [-1.7830730939749628e-05, -6.601125733141089e-06, 1.0]]}",1
IMG_210204_095144_0016_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095144_0016__RED.tif,{},0
IMG_210204_095144_0016_,REG,ORB_RANSAC,1,0.09248497623693568,artifacts\aligned\REG\IMG_210204_095144_0016__REG.tif,"{""inliers"": 7, ""matches"": 500, ""homography"": [[-0.12556806206703186, -0.48536092042922974, 437.7440185546875], [-0.25465843081474304, -0.576002299785614, 570.9052734375], [-0.0008097622194327414, -0.0007694664527662098, 1.0]]}",1
IMG_210204_095144_0016_,NIR,ORB_RANSAC,1,0.15083031299130462,artifacts\aligned\NIR\IMG_210204_095144_0016__NIR.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-0.3630838692188263, -0.30969828367233276, 454.0106506347656], [-0.6509789228439331, -0.5381696224212646, 798.378662109375], [-0.0008005385752767324, -0.000681174686178565, 1.0]]}",1
IMG_210204_095144_0016_,GRE,ORB_RANSAC,1,0.37107010316042893,artifacts\aligned\GRE\IMG_210204_095144_0016__GRE.tif,"{""inliers"": 260, ""matches"": 500, ""homography"": [[0.9996005296707153, -0.0007624568534083664, 15.720184326171875], [0.0017337448662146926, 0.999243974685669, -18.6108455657959], [3.49357310369669e-06, -1.694577463240421e-06, 1.0]]}",1
IMG_210204_095146_0017_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095146_0017__RED.tif,{},0
IMG_210204_095146_0017_,REG,ORB_RANSAC,1,0.14088000528904657,artifacts\aligned\REG\IMG_210204_095146_0017__REG.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-0.4520918130874634, 0.10581955313682556, 196.4840545654297], [-0.3649231791496277, 0.07824550569057465, 159.86424255371094], [-0.002288296353071928, 0.0005001866957172751, 1.0]]}",1
IMG_210204_095146_0017_,NIR,ORB_RANSAC,1,0.12397212453998893,artifacts\aligned\NIR\IMG_210204_095146_0017__NIR.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-1.3663949966430664, 0.16453923285007477, 411.3095703125], [-0.3669990599155426, 0.04051680490374565, 110.125244140625], [-0.0033189088571816683, 0.00037517162854783237, 1.0]]}",1
IMG_210204_095146_0017_,GRE,ORB_RANSAC,1,0.34349313721834807,artifacts\aligned\GRE\IMG_210204_095146_0017__GRE.tif,"{""inliers"": 219, ""matches"": 500, ""homography"": [[0.9962146282196045, 5.442073961603455e-05, 15.685284614562988], [-0.005024942569434643, 0.9989398121833801, -17.440343856811523], [-1.2131346011301503e-05, 1.6969337366390391e-06, 1.0]]}",1
IMG_210204_095148_0018_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095148_0018__RED.tif,{},0
IMG_210204_095148_0018_,REG,ORB_RANSAC,1,0.15695351420007725,artifacts\aligned\REG\IMG_210204_095148_0018__REG.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-0.1382148563861847, -0.31635782122612, 123.41224670410156], [-0.47539401054382324, -1.1161094903945923, 432.68634033203125], [-0.0011007337598130107, -0.0025784994941204786, 1.0]]}",1
IMG_210204_095148_0018_,NIR,ORB_RANSAC,1,0.21244420366141306,artifacts\aligned\NIR\IMG_210204_095148_0018__NIR.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[0.12353383004665375, -1.129746675491333, 347.2034606933594], [0.08576802164316177, -0.9131790995597839, 301.9930114746094], [0.0002519077097531408, -0.003057199064642191, 1.0]]}",1
IMG_210204_095148_0018_,GRE,ORB_RANSAC,1,0.418965507220685,artifacts\aligned\GRE\IMG_210204_095148_0018__GRE.tif,"{""inliers"": 275, ""matches"": 500, ""homography"": [[0.9954652190208435, -0.0012704557739198208, 16.816713333129883], [-0.001250950968824327, 0.9991335868835449, -18.08087730407715], [-3.5109426335111493e-06, 2.0132868883138144e-07, 1.0]]}",1
IMG_210204_095149_0019_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095149_0019__RED.tif,{},0
IMG_210204_095149_0019_,REG,ORB_RANSAC,1,0.2312490192321256,artifacts\aligned\REG\IMG_210204_095149_0019__REG.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-0.09851252287626266, -0.20306158065795898, 111.44440460205078], [-0.5135369896888733, -1.053951621055603, 578.8472900390625], [-0.0008865547133609653, -0.0018217588076367974, 1.0]]}",1
IMG_210204_095149_0019_,NIR,ORB_RANSAC,1,0.047906690969714644,artifacts\aligned\NIR\IMG_210204_095149_0019__NIR.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-0.03401176258921623, -0.3525875508785248, 318.1804504394531], [-0.045518893748521805, -0.4940645694732666, 444.3064880371094], [-0.00010499252675799653, -0.0011097872629761696, 1.0]]}",1
IMG_210204_095149_0019_,GRE,ORB_RANSAC,1,0.49038477282364273,artifacts\aligned\GRE\IMG_210204_095149_0019__GRE.tif,"{""inliers"": 359, ""matches"": 500, ""homography"": [[0.9987629652023315, -0.000904793560039252, 15.649852752685547], [-0.0006868318887427449, 0.9985077977180481, -18.087461471557617], [-9.935907883118489e-07, -1.9730896383407526e-06, 1.0]]}",1
IMG_210204_095151_0020_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095151_0020__RED.tif,{},0
IMG_210204_095151_0020_,REG,ORB_RANSAC,1,0.1965905802548483,artifacts\aligned\REG\IMG_210204_095151_0020__REG.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-0.2693636119365692, -0.5833367109298706, 294.9026794433594], [-0.5062491297721863, -1.0712028741836548, 549.9730224609375], [-0.0009226714610122144, -0.0019668126478791237, 1.0]]}",1
IMG_210204_095151_0020_,NIR,ORB_RANSAC,1,0.1492517883380275,artifacts\aligned\NIR\IMG_210204_095151_0020__NIR.tif,"{""inliers"": 10, ""matches"": 500, ""homography"": [[-0.06145713850855827, -0.5165466666221619, 359.05657958984375], [-0.07652414590120316, -0.8910183310508728, 609.16748046875], [-5.265935033094138e-05, -0.001493055373430252, 1.0]]}",1
IMG_210204_095151_0020_,GRE,ORB_RANSAC,1,0.49538075170393825,artifacts\aligned\GRE\IMG_210204_095151_0020__GRE.tif,"{""inliers"": 343, ""matches"": 500, ""homography"": [[1.005452275276184, 0.001121391775086522, 14.213541030883789], [-0.001494120224379003, 1.0044889450073242, -18.18636131286621], [2.7388598482502857e-06, 6.899269010318676e-06, 1.0]]}",1
IMG_210204_095153_0021_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095153_0021__RED.tif,{},0
IMG_210204_095153_0021_,REG,ORB_RANSAC,1,0.15377874779756617,artifacts\aligned\REG\IMG_210204_095153_0021__REG.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-0.2676762044429779, -0.7961702346801758, 616.2452392578125], [-0.2147921919822693, -0.6447544097900391, 497.73370361328125], [-0.0004304465255700052, -0.0012964413035660982, 1.0]]}",1
IMG_210204_095153_0021_,NIR,ORB_RANSAC,1,0.16990179432773864,artifacts\aligned\NIR\IMG_210204_095153_0021__NIR.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-0.29812484979629517, -0.2476201206445694, 310.2904052734375], [-0.7899971604347229, -0.6184481978416443, 793.064453125], [-0.0010027738753706217, -0.0007772385142743587, 1.0]]}",1
IMG_210204_095153_0021_,GRE,ORB_RANSAC,1,0.513287012297323,artifacts\aligned\GRE\IMG_210204_095153_0021__GRE.tif,"{""inliers"": 380, ""matches"": 500, ""homography"": [[0.9986345171928406, -0.0005620680749416351, 15.547115325927734], [-0.0013233452336862683, 0.9977226853370667, -17.593578338623047], [-1.5655226661692723e-06, -1.4246896853364888e-06, 1.0]]}",1
IMG_210204_095155_0022_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095155_0022__RED.tif,{},0
IMG_210204_095155_0022_,REG,ORB_RANSAC,1,0.20470699476759074,artifacts\aligned\REG\IMG_210204_095155_0022__REG.tif,"{""inliers"": 7, ""matches"": 500, ""homography"": [[-5.114559173583984, 6.646151065826416, 309.9595642089844], [-16.422143936157227, 21.44754981994629, 942.3670654296875], [-0.017175132408738136, 0.02241276204586029, 1.0]]}",1
IMG_210204_095155_0022_,NIR,ORB_RANSAC,1,0.1374450997158276,artifacts\aligned\NIR\IMG_210204_095155_0022__NIR.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-0.7093316316604614, -0.12256934493780136, 620.2479248046875], [-0.7644228339195251, -0.13523036241531372, 670.7289428710938], [-0.001141680870205164, -0.00019952419097535312, 1.0]]}",1
IMG_210204_095155_0022_,GRE,ORB_RANSAC,1,0.45718275685049026,artifacts\aligned\GRE\IMG_210204_095155_0022__GRE.tif,"{""inliers"": 341, ""matches"": 500, ""homography"": [[0.9935348629951477, -0.0029703895561397076, 16.945083618164062], [0.0008151225629262626, 0.9898649454116821, -17.26542854309082], [-6.547312523252913e-07, -1.0020355148299132e-05, 1.0]]}",1
IMG_210204_095219_0023_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095219_0023__RED.tif,{},0
IMG_210204_095219_0023_,REG,ORB_RANSAC,1,0.19532940375418995,artifacts\aligned\REG\IMG_210204_095219_0023__REG.tif,"{""inliers"": 18, ""matches"": 500, ""homography"": [[1.956357479095459, 0.13285088539123535, -161.28341674804688], [0.45066016912460327, 1.8765788078308105, -297.33538818359375], [0.002050081267952919, 5.308515392243862e-05, 1.0]]}",1
IMG_210204_095219_0023_,NIR,ORB_RANSAC,1,0.0698527043352609,artifacts\aligned\NIR\IMG_210204_095219_0023__NIR.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-0.29617875814437866, -0.8865285515785217, 886.6297607421875], [-0.16562175750732422, -0.7031757235527039, 686.0052490234375], [-0.00027304256218485534, -0.0010163041297346354, 1.0]]}",1
IMG_210204_095219_0023_,GRE,ORB_RANSAC,1,0.4205714976311625,artifacts\aligned\GRE\IMG_210204_095219_0023__GRE.tif,"{""inliers"": 284, ""matches"": 500, ""homography"": [[1.0007622241973877, 0.0011395050678402185, 14.77100658416748], [-0.0012354296632111073, 1.0019422769546509, -18.35388946533203], [-3.1506754112342605e-06, 3.5908697100239806e-06, 1.0]]}",1
IMG_210204_095221_0024_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095221_0024__RED.tif,{},0
IMG_210204_095221_0024_,REG,ORB_RANSAC,1,0.19073488827593327,artifacts\aligned\REG\IMG_210204_095221_0024__REG.tif,"{""inliers"": 13, ""matches"": 500, ""homography"": [[0.6499852538108826, 0.23984873294830322, -3.546081066131592], [-0.7284263372421265, 1.4048463106155396, 17.216230392456055], [-0.0008149939822033048, 0.0005527915782295167, 1.0]]}",1
IMG_210204_095221_0024_,NIR,ORB_RANSAC,1,0.13921771477704353,artifacts\aligned\NIR\IMG_210204_095221_0024__NIR.tif,"{""inliers"": 7, ""matches"": 500, ""homography"": [[-0.728351891040802, -0.6873998641967773, 600.6179809570312], [-0.16702982783317566, -0.14035417139530182, 127.12617492675781], [-0.0011964640580117702, -0.0011504939757287502, 1.0]]}",1
IMG_210204_095221_0024_,GRE,ORB_RANSAC,1,0.5004688939506672,artifacts\aligned\GRE\IMG_210204_095221_0024__GRE.tif,"{""inliers"": 301, ""matches"": 500, ""homography"": [[0.9951039552688599, -0.0004917482729069889, 17.037546157836914], [-0.0015740225790068507, 0.9973356127738953, -17.30954933166504], [-3.2026109693106264e-06, -8.971603051577404e-07, 1.0]]}",1
IMG_210204_095223_0025_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_095223_0025__RED.tif,{},0
